Treatment,Rep,Row,Col,Day,Cleared
LS,8,19,n,2,0
LS,8,20,n,2,0
LS,8,1,n,4,1
LS,8,2,n,4,1
LS,8,3,n,4,1
LS,8,4,n,4,1
LS,8,5,n,4,1
LS,8,6,n,4,1
LS,8,7,n,4,1
LS,8,8,n,4,1
LS,8,9,n,4,1
LS,8,10,n,4,1
LS,8,11,n,4,1
LS,8,12,n,4,1
LS,8,13,n,4,1
LS,8,14,n,4,1
LS,8,15,n,4,1
LS,8,16,n,4,1
LS,8,17,n,4,1
LS,8,18,n,4,1
LS,8,19,n,4,1
LS,8,20,n,4,1
LS,8,1,o,2,0
LS,8,2,o,2,0
LS,8,3,o,2,0
LS,8,4,o,2,0
LS,8,5,o,2,0
LS,8,6,o,2,1
LS,8,7,o,2,0
LS,8,8,o,2,1
LS,8,9,o,2,1
LS,8,10,o,2,1
LS,8,11,o,2,1
LS,8,12,o,2,1
LS,8,13,o,2,0
LS,8,14,o,2,1
LS,8,15,o,2,1
LS,8,16,o,2,0
LS,8,17,o,2,1
LS,8,18,o,2,0
LS,8,19,o,2,0
LS,8,20,o,2,0
LS,8,1,o,4,1
LS,8,2,o,4,1
LS,8,3,o,4,1
LS,8,4,o,4,1
LS,8,5,o,4,1
LS,8,6,o,4,1
LS,8,7,o,4,1
LS,8,8,o,4,1
LS,8,9,o,4,1
LS,8,10,o,4,1
LS,8,11,o,4,1
LS,8,12,o,4,1
LS,8,13,o,4,1
LS,8,14,o,4,1
LS,8,15,o,4,1
LS,8,16,o,4,1
LS,8,17,o,4,1
LS,8,18,o,4,1
LS,8,19,o,4,1
LS,8,20,o,4,1
LS,9,1,a,2,1
LS,9,2,a,2,0
LS,9,3,a,2,1
LS,9,4,a,2,0
LS,9,5,a,2,1
LS,9,6,a,2,1
LS,9,7,a,2,1
LS,9,8,a,2,1
LS,9,9,a,2,1
LS,9,10,a,2,1
LS,9,11,a,2,1
LS,9,12,a,2,1
LS,9,13,a,2,1
LS,9,14,a,2,1
LS,9,15,a,2,1
LS,9,16,a,2,1
LS,9,17,a,2,0
LS,9,18,a,2,1
LS,9,19,a,2,1
LS,9,20,a,2,1
LS,9,1,a,4,1
LS,9,2,a,4,1
LS,9,3,a,4,1
LS,9,4,a,4,1
LS,9,5,a,4,1
LS,9,6,a,4,1
LS,9,7,a,4,1
LS,9,8,a,4,1
LS,9,9,a,4,1
LS,9,10,a,4,1
LS,9,11,a,4,1
LS,9,12,a,4,1
LS,9,13,a,4,1
LS,9,14,a,4,1
LS,9,15,a,4,1
LS,9,16,a,4,1
LS,9,17,a,4,1
LS,9,18,a,4,1
LS,9,19,a,4,1
LS,9,20,a,4,1
LS,9,1,b,2,1
LS,9,2,b,2,1
LS,9,3,b,2,1
LS,9,4,b,2,1
LS,9,5,b,2,1
LS,9,6,b,2,1
LS,9,7,b,2,0
LS,9,8,b,2,0
LS,9,9,b,2,1
LS,9,10,b,2,1
LS,9,11,b,2,0
LS,9,12,b,2,1
LS,9,13,b,2,1
LS,9,14,b,2,1
LS,9,15,b,2,1
LS,9,16,b,2,1
LS,9,17,b,2,1
LS,9,18,b,2,1
LS,9,19,b,2,1
LS,9,20,b,2,1
LS,9,1,b,4,1
LS,9,2,b,4,1
LS,9,3,b,4,1
LS,9,4,b,4,1
LS,9,5,b,4,1
LS,9,6,b,4,1
LS,9,7,b,4,1
LS,9,8,b,4,1
LS,9,9,b,4,1
LS,9,10,b,4,1
LS,9,11,b,4,1
LS,9,12,b,4,1
LS,9,13,b,4,1
LS,9,14,b,4,1
LS,9,15,b,4,1
LS,9,16,b,4,1
LS,9,17,b,4,1
LS,9,18,b,4,1
LS,9,19,b,4,1
LS,9,20,b,4,1
LS,9,1,c,2,1
LS,9,2,c,2,1
LS,9,3,c,2,1
LS,9,4,c,2,1
LS,9,5,c,2,1
LS,9,6,c,2,1
LS,9,7,c,2,1
LS,9,8,c,2,1
LS,9,9,c,2,1
LS,9,10,c,2,1
LS,9,11,c,2,1
LS,9,12,c,2,1
LS,9,13,c,2,1
LS,9,14,c,2,1
LS,9,15,c,2,1
LS,9,16,c,2,1
LS,9,17,c,2,1
LS,9,18,c,2,1
LS,9,19,c,2,1
LS,9,20,c,2,1
LS,9,1,c,4,1
LS,9,2,c,4,1
LS,9,3,c,4,1
LS,9,4,c,4,1
LS,9,5,c,4,1
LS,9,6,c,4,1
LS,9,7,c,4,1
LS,9,8,c,4,1
LS,9,9,c,4,1
LS,9,10,c,4,1
LS,9,11,c,4,1
LS,9,12,c,4,1
LS,9,13,c,4,1
LS,9,14,c,4,1
LS,9,15,c,4,1
LS,9,16,c,4,1
LS,9,17,c,4,1
LS,9,18,c,4,1
LS,9,19,c,4,1
LS,9,20,c,4,1
LS,9,1,d,2,1
LS,9,2,d,2,1
LS,9,3,d,2,0
LS,9,4,d,2,1
LS,9,5,d,2,1
LS,9,6,d,2,1
LS,9,7,d,2,1
LS,9,8,d,2,0
LS,9,9,d,2,1
LS,9,10,d,2,0
LS,9,11,d,2,0
LS,9,12,d,2,0
LS,9,13,d,2,1
LS,9,14,d,2,1
LS,9,15,d,2,1
LS,9,16,d,2,0
LS,9,17,d,2,1
LS,9,18,d,2,1
LS,9,19,d,2,1
LS,9,20,d,2,1
LS,9,1,d,4,1
LS,9,2,d,4,1
LS,9,3,d,4,1
LS,9,4,d,4,1
LS,9,5,d,4,1
LS,9,6,d,4,1
LS,9,7,d,4,1
LS,9,8,d,4,1
LS,9,9,d,4,1
LS,9,10,d,4,1
LS,9,11,d,4,1
LS,9,12,d,4,1
LS,9,13,d,4,1
LS,9,14,d,4,1
LS,9,15,d,4,1
LS,9,16,d,4,1
LS,9,17,d,4,1
LS,9,18,d,4,1
LS,9,19,d,4,1
LS,9,20,d,4,1
LS,9,1,e,2,0
LS,9,2,e,2,1
LS,9,3,e,2,1
LS,9,4,e,2,1
LS,9,5,e,2,1
LS,9,6,e,2,1
LS,9,7,e,2,1
LS,9,8,e,2,1
LS,9,9,e,2,0
LS,9,10,e,2,1
LS,9,11,e,2,0
LS,9,12,e,2,1
LS,9,13,e,2,1
LS,9,14,e,2,1
LS,9,15,e,2,1
LS,9,16,e,2,1
LS,9,17,e,2,1
LS,9,18,e,2,0
LS,9,19,e,2,1
LS,9,20,e,2,0
LS,9,1,e,4,1
LS,9,2,e,4,1
LS,9,3,e,4,1
LS,9,4,e,4,1
LS,9,5,e,4,1
LS,9,6,e,4,1
LS,9,7,e,4,1
LS,9,8,e,4,1
LS,9,9,e,4,1
LS,9,10,e,4,1
LS,9,11,e,4,1
LS,9,12,e,4,1
LS,9,13,e,4,1
LS,9,14,e,4,1
LS,9,15,e,4,1
LS,9,16,e,4,1
LS,9,17,e,4,1
LS,9,18,e,4,1
LS,9,19,e,4,1
LS,9,20,e,4,1
LS,9,1,f,2,1
LS,9,2,f,2,1
LS,9,3,f,2,0
LS,9,4,f,2,1
LS,9,5,f,2,1
LS,9,6,f,2,1
LS,9,7,f,2,0
LS,9,8,f,2,1
LS,9,9,f,2,1
LS,9,10,f,2,1
LS,9,11,f,2,1
LS,9,12,f,2,1
LS,9,13,f,2,1
LS,9,14,f,2,1
LS,9,15,f,2,1
LS,9,16,f,2,1
LS,9,17,f,2,0
LS,9,18,f,2,1
LS,9,19,f,2,1
LS,9,20,f,2,1
LS,9,1,f,4,1
LS,9,2,f,4,1
LS,9,3,f,4,1
LS,9,4,f,4,1
LS,9,5,f,4,1
LS,9,6,f,4,1
LS,9,7,f,4,1
LS,9,8,f,4,1
LS,9,9,f,4,1
LS,9,10,f,4,1
LS,9,11,f,4,1
LS,9,12,f,4,1
LS,9,13,f,4,1
LS,9,14,f,4,1
LS,9,15,f,4,1
LS,9,16,f,4,1
LS,9,17,f,4,1
LS,9,18,f,4,1
LS,9,19,f,4,1
LS,9,20,f,4,1
LS,9,1,g,2,1
LS,9,2,g,2,1
LS,9,3,g,2,1
LS,9,4,g,2,1
LS,9,5,g,2,1
LS,9,6,g,2,0
LS,9,7,g,2,1
LS,9,8,g,2,0
LS,9,9,g,2,1
LS,9,10,g,2,0
LS,9,11,g,2,1
LS,9,12,g,2,0
LS,9,13,g,2,0
LS,9,14,g,2,1
LS,9,15,g,2,1
LS,9,16,g,2,1
LS,9,17,g,2,0
LS,9,18,g,2,1
LS,9,19,g,2,1
LS,9,20,g,2,1
LS,9,1,g,4,1
LS,9,2,g,4,1
LS,9,3,g,4,1
LS,9,4,g,4,1
LS,9,5,g,4,1
LS,9,6,g,4,1
LS,9,7,g,4,1
LS,9,8,g,4,1
LS,9,9,g,4,1
LS,9,10,g,4,1
LS,9,11,g,4,1
LS,9,12,g,4,1
LS,9,13,g,4,1
LS,9,14,g,4,1
LS,9,15,g,4,1
LS,9,16,g,4,1
LS,9,17,g,4,1
LS,9,18,g,4,1
LS,9,19,g,4,1
LS,9,20,g,4,1
LS,9,1,h,2,1
LS,9,2,h,2,1
LS,9,3,h,2,1
LS,9,4,h,2,1
LS,9,5,h,2,1
LS,9,6,h,2,1
LS,9,7,h,2,1
LS,9,8,h,2,1
LS,9,9,h,2,1
LS,9,10,h,2,1
LS,9,11,h,2,1
LS,9,12,h,2,1
LS,9,13,h,2,1
LS,9,14,h,2,1
LS,9,15,h,2,1
LS,9,16,h,2,1
LS,9,17,h,2,1
LS,9,18,h,2,1
LS,9,19,h,2,1
LS,9,20,h,2,1
LS,9,1,h,4,1
LS,9,2,h,4,1
LS,9,3,h,4,1
LS,9,4,h,4,1
LS,9,5,h,4,1
LS,9,6,h,4,1
LS,9,7,h,4,1
LS,9,8,h,4,1
LS,9,9,h,4,1
LS,9,10,h,4,1
LS,9,11,h,4,1
LS,9,12,h,4,1
LS,9,13,h,4,1
LS,9,14,h,4,1
LS,9,15,h,4,1
LS,9,16,h,4,1
LS,9,17,h,4,1
LS,9,18,h,4,1
LS,9,19,h,4,1
LS,9,20,h,4,1
LS,9,1,i,2,0
LS,9,2,i,2,1
LS,9,3,i,2,1
LS,9,4,i,2,1
LS,9,5,i,2,1
LS,9,6,i,2,1
LS,9,7,i,2,1
LS,9,8,i,2,0
LS,9,9,i,2,0
LS,9,10,i,2,1
LS,9,11,i,2,1
LS,9,12,i,2,1
LS,9,13,i,2,1
LS,9,14,i,2,0
LS,9,15,i,2,1
LS,9,16,i,2,1
LS,9,17,i,2,1
LS,9,18,i,2,1
LS,9,19,i,2,1
LS,9,20,i,2,1
LS,9,1,i,4,1
LS,9,2,i,4,1
LS,9,3,i,4,1
LS,9,4,i,4,1
LS,9,5,i,4,1
LS,9,6,i,4,1
LS,9,7,i,4,1
LS,9,8,i,4,1
LS,9,9,i,4,1
LS,9,10,i,4,1
LS,9,11,i,4,1
LS,9,12,i,4,1
LS,9,13,i,4,1
LS,9,14,i,4,1
LS,9,15,i,4,1
LS,9,16,i,4,1
LS,9,17,i,4,1
LS,9,18,i,4,1
LS,9,19,i,4,1
LS,9,20,i,4,1
LS,9,1,j,2,1
LS,9,2,j,2,1
LS,9,3,j,2,1
LS,9,4,j,2,1
LS,9,5,j,2,1
LS,9,6,j,2,1
LS,9,7,j,2,1
LS,9,8,j,2,1
LS,9,9,j,2,1
LS,9,10,j,2,1
LS,9,11,j,2,1
LS,9,12,j,2,1
LS,9,13,j,2,1
LS,9,14,j,2,0
LS,9,15,j,2,1
LS,9,16,j,2,1
LS,9,17,j,2,1
LS,9,18,j,2,1
LS,9,19,j,2,0
LS,9,20,j,2,1
LS,9,1,j,4,1
LS,9,2,j,4,1
LS,9,3,j,4,1
LS,9,4,j,4,1
LS,9,5,j,4,1
LS,9,6,j,4,1
LS,9,7,j,4,1
LS,9,8,j,4,1
LS,9,9,j,4,1
LS,9,10,j,4,1
LS,9,11,j,4,1
LS,9,12,j,4,1
LS,9,13,j,4,1
LS,9,14,j,4,1
LS,9,15,j,4,1
LS,9,16,j,4,1
LS,9,17,j,4,1
LS,9,18,j,4,1
LS,9,19,j,4,1
LS,9,20,j,4,1
LS,9,1,k,2,0
LS,9,2,k,2,0
LS,9,3,k,2,1
LS,9,4,k,2,1
LS,9,5,k,2,1
LS,9,6,k,2,1
LS,9,7,k,2,0
LS,9,8,k,2,1
LS,9,9,k,2,0
LS,9,10,k,2,1
LS,9,11,k,2,0
LS,9,12,k,2,0
LS,9,13,k,2,0
LS,9,14,k,2,0
LS,9,15,k,2,0
LS,9,16,k,2,1
LS,9,17,k,2,1
LS,9,18,k,2,1
LS,9,19,k,2,1
LS,9,20,k,2,1
LS,9,1,k,4,1
LS,9,2,k,4,1
LS,9,3,k,4,1
LS,9,4,k,4,1
LS,9,5,k,4,1
LS,9,6,k,4,1
LS,9,7,k,4,1
LS,9,8,k,4,1
LS,9,9,k,4,1
LS,9,10,k,4,1
LS,9,11,k,4,1
LS,9,12,k,4,1
LS,9,13,k,4,1
LS,9,14,k,4,1
LS,9,15,k,4,1
LS,9,16,k,4,1
LS,9,17,k,4,1
LS,9,18,k,4,1
LS,9,19,k,4,1
LS,9,20,k,4,1
LS,9,1,l,2,0
LS,9,2,l,2,0
LS,9,3,l,2,0
LS,9,4,l,2,0
LS,9,5,l,2,1
LS,9,6,l,2,1
LS,9,7,l,2,0
LS,9,8,l,2,1
LS,9,9,l,2,0
LS,9,10,l,2,1
LS,9,11,l,2,0
LS,9,12,l,2,1
LS,9,13,l,2,0
LS,9,14,l,2,1
LS,9,15,l,2,1
LS,9,16,l,2,0
LS,9,17,l,2,1
LS,9,18,l,2,1
LS,9,19,l,2,1
LS,9,20,l,2,0
LS,9,1,l,4,1
LS,9,2,l,4,1
LS,9,3,l,4,1
LS,9,4,l,4,1
LS,9,5,l,4,1
LS,9,6,l,4,1
LS,9,7,l,4,1
LS,9,8,l,4,1
LS,9,9,l,4,1
LS,9,10,l,4,1
LS,9,11,l,4,1
LS,9,12,l,4,1
LS,9,13,l,4,1
LS,9,14,l,4,1
LS,9,15,l,4,1
LS,9,16,l,4,1
LS,9,17,l,4,1
LS,9,18,l,4,1
LS,9,19,l,4,1
LS,9,20,l,4,1
LS,9,1,m,2,0
LS,9,2,m,2,0
LS,9,3,m,2,1
LS,9,4,m,2,1
LS,9,5,m,2,1
LS,9,6,m,2,1
LS,9,7,m,2,1
LS,9,8,m,2,1
LS,9,9,m,2,0
LS,9,10,m,2,1
LS,9,11,m,2,1
LS,9,12,m,2,1
LS,9,13,m,2,1
LS,9,14,m,2,0
LS,9,15,m,2,1
LS,9,16,m,2,0
LS,9,17,m,2,1
LS,9,18,m,2,1
LS,9,19,m,2,1
LS,9,20,m,2,1
LS,9,1,m,4,1
LS,9,2,m,4,1
LS,9,3,m,4,1
LS,9,4,m,4,1
LS,9,5,m,4,1
LS,9,6,m,4,1
LS,9,7,m,4,1
LS,9,8,m,4,1
LS,9,9,m,4,1
LS,9,10,m,4,1
LS,9,11,m,4,1
LS,9,12,m,4,1
LS,9,13,m,4,1
LS,9,14,m,4,1
LS,9,15,m,4,1
LS,9,16,m,4,1
LS,9,17,m,4,1
LS,9,18,m,4,1
LS,9,19,m,4,1
LS,9,20,m,4,1
LS,9,1,n,2,0
LS,9,2,n,2,0
LS,9,3,n,2,1
LS,9,4,n,2,1
LS,9,5,n,2,1
LS,9,6,n,2,1
LS,9,7,n,2,1
LS,9,8,n,2,1
LS,9,9,n,2,1
LS,9,10,n,2,0
LS,9,11,n,2,1
LS,9,12,n,2,1
LS,9,13,n,2,1
LS,9,14,n,2,1
LS,9,15,n,2,1
LS,9,16,n,2,1
LS,9,17,n,2,0
LS,9,18,n,2,1
LS,9,19,n,2,1
LS,9,20,n,2,1
LS,9,1,n,4,1
LS,9,2,n,4,1
LS,9,3,n,4,1
LS,9,4,n,4,1
LS,9,5,n,4,1
LS,9,6,n,4,1
LS,9,7,n,4,1
LS,9,8,n,4,1
LS,9,9,n,4,1
LS,9,10,n,4,1
LS,9,11,n,4,1
LS,9,12,n,4,1
LS,9,13,n,4,1
LS,9,14,n,4,1
LS,9,15,n,4,1
LS,9,16,n,4,1
LS,9,17,n,4,1
LS,9,18,n,4,1
LS,9,19,n,4,1
LS,9,20,n,4,1
LS,9,1,o,2,0
LS,9,2,o,2,0
LS,9,3,o,2,1
LS,9,4,o,2,1
LS,9,5,o,2,1
LS,9,6,o,2,1
LS,9,7,o,2,1
LS,9,8,o,2,1
LS,9,9,o,2,1
LS,9,10,o,2,1
LS,9,11,o,2,0
LS,9,12,o,2,1
LS,9,13,o,2,1
LS,9,14,o,2,1
LS,9,15,o,2,1
LS,9,16,o,2,1
LS,9,17,o,2,1
LS,9,18,o,2,1
LS,9,19,o,2,1
LS,9,20,o,2,1
LS,9,1,o,4,1
LS,9,2,o,4,1
LS,9,3,o,4,1
LS,9,4,o,4,1
LS,9,5,o,4,1
LS,9,6,o,4,1
LS,9,7,o,4,1
LS,9,8,o,4,1
LS,9,9,o,4,1
LS,9,10,o,4,1
LS,9,11,o,4,1
LS,9,12,o,4,1
LS,9,13,o,4,1
LS,9,14,o,4,1
LS,9,15,o,4,1
LS,9,16,o,4,1
LS,9,17,o,4,1
LS,9,18,o,4,1
LS,9,19,o,4,1
LS,9,20,o,4,1
LS,10,1,a,2,1
LS,10,2,a,2,1
LS,10,3,a,2,1
LS,10,4,a,2,1
LS,10,5,a,2,1
LS,10,6,a,2,1
LS,10,7,a,2,1
LS,10,8,a,2,1
LS,10,9,a,2,1
LS,10,10,a,2,1
LS,10,11,a,2,1
LS,10,12,a,2,1
LS,10,13,a,2,1
LS,10,14,a,2,1
LS,10,15,a,2,1
LS,10,16,a,2,1
LS,10,17,a,2,1
LS,10,18,a,2,1
LS,10,19,a,2,1
LS,10,20,a,2,1
LS,10,1,a,4,1
LS,10,2,a,4,1
LS,10,3,a,4,1
LS,10,4,a,4,1
LS,10,5,a,4,1
LS,10,6,a,4,1
LS,10,7,a,4,1
LS,10,8,a,4,1
LS,10,9,a,4,1
LS,10,10,a,4,1
LS,10,11,a,4,1
LS,10,12,a,4,1
LS,10,13,a,4,1
LS,10,14,a,4,1
LS,10,15,a,4,1
LS,10,16,a,4,1
LS,10,17,a,4,1
LS,10,18,a,4,1
LS,10,19,a,4,1
LS,10,20,a,4,1
LS,10,1,b,2,1
LS,10,2,b,2,1
LS,10,3,b,2,1
LS,10,4,b,2,1
LS,10,5,b,2,1
LS,10,6,b,2,1
LS,10,7,b,2,1
LS,10,8,b,2,1
LS,10,9,b,2,1
LS,10,10,b,2,1
LS,10,11,b,2,1
LS,10,12,b,2,1
LS,10,13,b,2,1
LS,10,14,b,2,1
LS,10,15,b,2,1
LS,10,16,b,2,1
LS,10,17,b,2,1
LS,10,18,b,2,1
LS,10,19,b,2,1
LS,10,20,b,2,1
LS,10,1,b,4,1
LS,10,2,b,4,1
LS,10,3,b,4,1
LS,10,4,b,4,1
LS,10,5,b,4,1
LS,10,6,b,4,1
LS,10,7,b,4,1
LS,10,8,b,4,1
LS,10,9,b,4,1
LS,10,10,b,4,1
LS,10,11,b,4,1
LS,10,12,b,4,1
LS,10,13,b,4,1
LS,10,14,b,4,1
LS,10,15,b,4,1
LS,10,16,b,4,1
LS,10,17,b,4,1
LS,10,18,b,4,1
LS,10,19,b,4,1
LS,10,20,b,4,1
LS,10,1,c,2,0
LS,10,2,c,2,1
LS,10,3,c,2,1
LS,10,4,c,2,1
LS,10,5,c,2,1
LS,10,6,c,2,1
LS,10,7,c,2,1
LS,10,8,c,2,1
LS,10,9,c,2,1
LS,10,10,c,2,1
LS,10,11,c,2,0
LS,10,12,c,2,1
LS,10,13,c,2,1
LS,10,14,c,2,1
LS,10,15,c,2,1
LS,10,16,c,2,1
LS,10,17,c,2,1
LS,10,18,c,2,1
LS,10,19,c,2,1
LS,10,20,c,2,1
LS,10,1,c,4,1
LS,10,2,c,4,1
LS,10,3,c,4,1
LS,10,4,c,4,1
LS,10,5,c,4,1
LS,10,6,c,4,1
LS,10,7,c,4,1
LS,10,8,c,4,1
LS,10,9,c,4,1
LS,10,10,c,4,1
LS,10,11,c,4,1
LS,10,12,c,4,1
LS,10,13,c,4,1
LS,10,14,c,4,1
LS,10,15,c,4,1
LS,10,16,c,4,1
LS,10,17,c,4,1
LS,10,18,c,4,1
LS,10,19,c,4,1
LS,10,20,c,4,1
LS,10,1,d,2,1
LS,10,2,d,2,1
LS,10,3,d,2,1
LS,10,4,d,2,1
LS,10,5,d,2,1
LS,10,6,d,2,1
LS,10,7,d,2,1
LS,10,8,d,2,1
LS,10,9,d,2,1
LS,10,10,d,2,1
LS,10,11,d,2,1
LS,10,12,d,2,1
LS,10,13,d,2,1
LS,10,14,d,2,1
LS,10,15,d,2,1
LS,10,16,d,2,1
LS,10,17,d,2,1
LS,10,18,d,2,1
LS,10,19,d,2,1
LS,10,20,d,2,1
LS,10,1,d,4,1
LS,10,2,d,4,1
LS,10,3,d,4,1
LS,10,4,d,4,1
LS,10,5,d,4,1
LS,10,6,d,4,1
LS,10,7,d,4,1
LS,10,8,d,4,1
LS,10,9,d,4,1
LS,10,10,d,4,1
LS,10,11,d,4,1
LS,10,12,d,4,1
LS,10,13,d,4,1
LS,10,14,d,4,1
LS,10,15,d,4,1
LS,10,16,d,4,1
LS,10,17,d,4,1
LS,10,18,d,4,1
LS,10,19,d,4,1
LS,10,20,d,4,1
LS,10,1,e,2,0
LS,10,2,e,2,1
LS,10,3,e,2,0
LS,10,4,e,2,1
LS,10,5,e,2,0
LS,10,6,e,2,1
LS,10,7,e,2,1
LS,10,8,e,2,1
LS,10,9,e,2,1
LS,10,10,e,2,1
LS,10,11,e,2,0
LS,10,12,e,2,1
LS,10,13,e,2,1
LS,10,14,e,2,1
LS,10,15,e,2,1
LS,10,16,e,2,1
LS,10,17,e,2,1
LS,10,18,e,2,1
LS,10,19,e,2,1
LS,10,20,e,2,1
LS,10,1,e,4,1
LS,10,2,e,4,1
LS,10,3,e,4,1
LS,10,4,e,4,1
LS,10,5,e,4,1
LS,10,6,e,4,1
LS,10,7,e,4,1
LS,10,8,e,4,1
LS,10,9,e,4,1
LS,10,10,e,4,1
LS,10,11,e,4,1
LS,10,12,e,4,1
LS,10,13,e,4,1
LS,10,14,e,4,1
LS,10,15,e,4,1
LS,10,16,e,4,1
LS,10,17,e,4,1
LS,10,18,e,4,1
LS,10,19,e,4,1
LS,10,20,e,4,1
LS,10,1,f,2,0
LS,10,2,f,2,0
LS,10,3,f,2,1
LS,10,4,f,2,0
LS,10,5,f,2,1
LS,10,6,f,2,1
LS,10,7,f,2,1
LS,10,8,f,2,0
LS,10,9,f,2,1
LS,10,10,f,2,0
LS,10,11,f,2,1
LS,10,12,f,2,0
LS,10,13,f,2,1
LS,10,14,f,2,1
LS,10,15,f,2,1
LS,10,16,f,2,1
LS,10,17,f,2,1
LS,10,18,f,2,1
LS,10,19,f,2,1
LS,10,20,f,2,1
LS,10,1,f,4,1
LS,10,2,f,4,1
LS,10,3,f,4,1
LS,10,4,f,4,1
LS,10,5,f,4,1
LS,10,6,f,4,1
LS,10,7,f,4,1
LS,10,8,f,4,1
LS,10,9,f,4,1
LS,10,10,f,4,1
LS,10,11,f,4,1
LS,10,12,f,4,1
LS,10,13,f,4,1
LS,10,14,f,4,1
LS,10,15,f,4,1
LS,10,16,f,4,1
LS,10,17,f,4,1
LS,10,18,f,4,1
LS,10,19,f,4,1
LS,10,20,f,4,1
LS,10,1,g,2,1
LS,10,2,g,2,1
LS,10,3,g,2,0
LS,10,4,g,2,0
LS,10,5,g,2,1
LS,10,6,g,2,1
LS,10,7,g,2,0
LS,10,8,g,2,0
LS,10,9,g,2,0
LS,10,10,g,2,1
LS,10,11,g,2,0
LS,10,12,g,2,1
LS,10,13,g,2,1
LS,10,14,g,2,0
LS,10,15,g,2,1
LS,10,16,g,2,1
LS,10,17,g,2,1
LS,10,18,g,2,1
LS,10,19,g,2,1
LS,10,20,g,2,1
LS,10,1,g,4,1
LS,10,2,g,4,1
LS,10,3,g,4,1
LS,10,4,g,4,1
LS,10,5,g,4,1
LS,10,6,g,4,1
LS,10,7,g,4,1
LS,10,8,g,4,1
LS,10,9,g,4,1
LS,10,10,g,4,1
LS,10,11,g,4,1
LS,10,12,g,4,1
LS,10,13,g,4,1
LS,10,14,g,4,1
LS,10,15,g,4,1
LS,10,16,g,4,1
LS,10,17,g,4,1
LS,10,18,g,4,1
LS,10,19,g,4,1
LS,10,20,g,4,1
LS,10,1,h,2,0
LS,10,2,h,2,1
LS,10,3,h,2,0
LS,10,4,h,2,0
LS,10,5,h,2,0
LS,10,6,h,2,0
LS,10,7,h,2,0
LS,10,8,h,2,1
LS,10,9,h,2,0
LS,10,10,h,2,1
LS,10,11,h,2,0
LS,10,12,h,2,0
LS,10,13,h,2,1
LS,10,14,h,2,1
LS,10,15,h,2,1
LS,10,16,h,2,1
LS,10,17,h,2,1
LS,10,18,h,2,1
LS,10,19,h,2,1
LS,10,20,h,2,1
LS,10,1,h,4,1
LS,10,2,h,4,1
LS,10,3,h,4,1
LS,10,4,h,4,1
LS,10,5,h,4,1
LS,10,6,h,4,1
LS,10,7,h,4,1
LS,10,8,h,4,1
LS,10,9,h,4,1
LS,10,10,h,4,1
LS,10,11,h,4,1
LS,10,12,h,4,1
LS,10,13,h,4,1
LS,10,14,h,4,1
LS,10,15,h,4,1
LS,10,16,h,4,1
LS,10,17,h,4,1
LS,10,18,h,4,1
LS,10,19,h,4,1
LS,10,20,h,4,1
LS,10,1,i,2,1
LS,10,2,i,2,1
LS,10,3,i,2,0
LS,10,4,i,2,0
LS,10,5,i,2,0
LS,10,6,i,2,0
LS,10,7,i,2,1
LS,10,8,i,2,1
LS,10,9,i,2,1
LS,10,10,i,2,1
LS,10,11,i,2,1
LS,10,12,i,2,1
LS,10,13,i,2,1
LS,10,14,i,2,0
LS,10,15,i,2,1
LS,10,16,i,2,1
LS,10,17,i,2,1
LS,10,18,i,2,1
LS,10,19,i,2,1
LS,10,20,i,2,1
LS,10,1,i,4,1
LS,10,2,i,4,1
LS,10,3,i,4,1
LS,10,4,i,4,1
LS,10,5,i,4,1
LS,10,6,i,4,1
LS,10,7,i,4,1
LS,10,8,i,4,1
LS,10,9,i,4,1
LS,10,10,i,4,1
LS,10,11,i,4,1
LS,10,12,i,4,1
LS,10,13,i,4,1
LS,10,14,i,4,1
LS,10,15,i,4,1
LS,10,16,i,4,1
LS,10,17,i,4,1
LS,10,18,i,4,1
LS,10,19,i,4,1
LS,10,20,i,4,1
LS,10,1,j,2,1
LS,10,2,j,2,1
LS,10,3,j,2,0
LS,10,4,j,2,1
LS,10,5,j,2,0
LS,10,6,j,2,0
LS,10,7,j,2,1
LS,10,8,j,2,1
LS,10,9,j,2,1
LS,10,10,j,2,1
LS,10,11,j,2,1
LS,10,12,j,2,1
LS,10,13,j,2,1
LS,10,14,j,2,1
LS,10,15,j,2,1
LS,10,16,j,2,1
LS,10,17,j,2,1
LS,10,18,j,2,0
LS,10,19,j,2,1
LS,10,20,j,2,1
LS,10,1,j,4,1
LS,10,2,j,4,1
LS,10,3,j,4,1
LS,10,4,j,4,1
LS,10,5,j,4,1
LS,10,6,j,4,1
LS,10,7,j,4,1
LS,10,8,j,4,1
LS,10,9,j,4,1
LS,10,10,j,4,1
LS,10,11,j,4,1
LS,10,12,j,4,1
LS,10,13,j,4,1
LS,10,14,j,4,1
LS,10,15,j,4,1
LS,10,16,j,4,1
LS,10,17,j,4,1
LS,10,18,j,4,1
LS,10,19,j,4,1
LS,10,20,j,4,1
LS,10,1,k,2,1
LS,10,2,k,2,0
LS,10,3,k,2,1
LS,10,4,k,2,1
LS,10,5,k,2,1
LS,10,6,k,2,1
LS,10,7,k,2,1
LS,10,8,k,2,0
LS,10,9,k,2,0
LS,10,10,k,2,1
LS,10,11,k,2,1
LS,10,12,k,2,1
LS,10,13,k,2,0
